#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),0.945000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+1.000000000e+08
#Average Type,Log Pwr
#RBW,30000.000000,Manual
#VBW,30000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Auto
#Sweep Rule,Speed
#PreAmp State,OFF
#Ref Level,+2.000000000e+01
#Attenuation,40,Auto
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#M1,A,Frequency,14.933333 MHz,1.00 dBm
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,Average
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
3.013333e+07,-3.250386e+00,-3.604444e+01,-5.416740e+01,-6.205086e+01
3.026667e+07,-3.255269e+00,-3.655077e+01,-5.463198e+01,-6.173707e+01
3.040000e+07,-3.304097e+00,-3.472192e+01,-5.444882e+01,-6.140988e+01
3.053333e+07,-3.274800e+00,-3.605425e+01,-5.664990e+01,-6.160733e+01
3.066667e+07,-3.387105e+00,-3.531783e+01,-5.453599e+01,-6.179918e+01
3.080000e+07,-3.406636e+00,-3.672533e+01,-5.379488e+01,-6.148489e+01
3.093333e+07,-3.528706e+00,-3.533909e+01,-5.545122e+01,-6.204288e+01
3.106667e+07,-3.533589e+00,-3.577925e+01,-5.478216e+01,-6.100968e+01
3.120000e+07,-3.562886e+00,-3.490227e+01,-5.518172e+01,-6.129473e+01
3.133333e+07,-3.660542e+00,-3.719087e+01,-5.504500e+01,-6.167664e+01
3.146667e+07,-3.699605e+00,-3.607927e+01,-5.432056e+01,-6.204492e+01
3.160000e+07,-3.709370e+00,-3.669440e+01,-5.506727e+01,-6.185946e+01
3.173333e+07,-3.763081e+00,-3.577253e+01,-5.565130e+01,-6.185799e+01
3.186667e+07,-3.802144e+00,-3.644146e+01,-5.363136e+01,-6.158995e+01
3.200000e+07,-3.841206e+00,-3.667419e+01,-5.546325e+01,-6.138343e+01
3.213333e+07,-3.933980e+00,-3.506661e+01,-5.469344e+01,-6.167228e+01
3.226667e+07,-3.924214e+00,-3.521255e+01,-5.380631e+01,-6.067927e+01
3.240000e+07,-4.021870e+00,-3.605115e+01,-5.417169e+01,-6.175894e+01
3.253333e+07,-4.124409e+00,-3.670056e+01,-5.465020e+01,-6.150788e+01
3.266667e+07,-4.134175e+00,-3.711123e+01,-5.445537e+01,-6.120401e+01
3.280000e+07,-4.207417e+00,-3.619768e+01,-5.547314e+01,-6.106092e+01
3.293333e+07,-4.202534e+00,-3.653079e+01,-5.379726e+01,-6.191039e+01
3.306667e+07,-4.266011e+00,-3.636299e+01,-5.460495e+01,-6.239539e+01
3.320000e+07,-4.270894e+00,-3.686156e+01,-5.525151e+01,-6.111655e+01
3.333333e+07,-4.329487e+00,-3.663542e+01,-5.375617e+01,-6.208460e+01
3.346667e+07,-4.456441e+00,-3.624176e+01,-5.520280e+01,-6.127456e+01
3.360000e+07,-4.490620e+00,-3.625097e+01,-5.443131e+01,-6.190967e+01
3.373334e+07,-4.539448e+00,-3.606882e+01,-5.568131e+01,-6.121302e+01
3.386667e+07,-4.607808e+00,-3.678496e+01,-5.539311e+01,-6.179024e+01
3.400000e+07,-4.666402e+00,-3.696925e+01,-5.501808e+01,-6.185191e+01
3.413333e+07,-4.641987e+00,-3.589535e+01,-5.492507e+01,-6.226851e+01
