#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),8.100000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+1.000000000e+08
#Offset Frequency,+0.000000000e+00
#Average Type,Log Pwr
#RBW,10000.000000,Manual
#VBW,10000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Sweep
#Sweep Rule,Speed
#PreAmp State,ON
#Ref Level,-3.000000000e+01
#Attenuation,10,Auto
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#External Trigger Edge,FALL
#Video Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,View
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
3.373333e+07,-5.741683e+01,-3.499007e+01,-9.495583e+01,-1.160862e+02
3.386667e+07,-5.711897e+01,-3.495589e+01,-9.351589e+01,-1.147984e+02
3.400000e+07,-5.736312e+01,-3.496565e+01,-9.300681e+01,-1.170712e+02
3.413333e+07,-5.705550e+01,-3.495589e+01,-9.516467e+01,-1.149184e+02
3.426667e+07,-5.702620e+01,-3.492659e+01,-9.366144e+01,-1.152466e+02
3.440000e+07,-5.724105e+01,-3.487776e+01,-9.251690e+01,-1.160213e+02
3.453333e+07,-5.731429e+01,-3.486312e+01,-9.420795e+01,-1.159237e+02
3.466667e+07,-5.721663e+01,-3.487776e+01,-9.272445e+01,-1.170630e+02
3.480000e+07,-5.715804e+01,-3.489730e+01,-9.190164e+01,-1.177284e+02
3.493333e+07,-5.734358e+01,-3.490706e+01,-9.366951e+01,-1.156266e+02
3.506667e+07,-5.724105e+01,-3.489730e+01,-9.234810e+01,-1.149843e+02
3.520000e+07,-5.723616e+01,-3.490218e+01,-9.180569e+01,-1.151869e+02
3.533333e+07,-5.717757e+01,-3.488753e+01,-9.198468e+01,-1.171044e+02
3.546667e+07,-5.710921e+01,-3.484847e+01,-9.426725e+01,-1.155143e+02
3.560000e+07,-5.696272e+01,-3.486312e+01,-9.209518e+01,-1.154323e+02
3.573333e+07,-5.708968e+01,-3.481917e+01,-9.361276e+01,-1.163081e+02
3.586667e+07,-5.726546e+01,-3.482894e+01,-9.342120e+01,-1.163551e+02
3.600000e+07,-5.716292e+01,-3.482894e+01,-9.234647e+01,-1.150784e+02
3.613333e+07,-5.737288e+01,-3.485335e+01,-9.225683e+01,-1.141803e+02
3.626667e+07,-5.720198e+01,-3.482405e+01,-9.121402e+01,-1.141071e+02
3.640000e+07,-5.743147e+01,-3.481917e+01,-9.163433e+01,-1.152912e+02
3.653333e+07,-5.704085e+01,-3.482405e+01,-9.106483e+01,-1.146182e+02
3.666667e+07,-5.689437e+01,-3.476058e+01,-9.207117e+01,-1.175228e+02
3.680000e+07,-5.716292e+01,-3.477034e+01,-9.180629e+01,-1.170744e+02
3.693333e+07,-5.718733e+01,-3.478499e+01,-9.288582e+01,-1.150674e+02
3.706667e+07,-5.707503e+01,-3.478499e+01,-9.345241e+01,-1.164589e+02
3.720000e+07,-5.689437e+01,-3.479476e+01,-9.302499e+01,-1.148326e+02
3.733333e+07,-5.699202e+01,-3.480940e+01,-9.223191e+01,-1.205465e+02
3.746667e+07,-5.682601e+01,-3.480452e+01,-9.147990e+01,-1.152288e+02
3.760000e+07,-5.726058e+01,-3.481917e+01,-9.311089e+01,-1.193332e+02
3.773333e+07,-5.726546e+01,-3.478011e+01,-9.267841e+01,-1.159645e+02
3.786667e+07,-5.689437e+01,-3.477522e+01,-9.200595e+01,-1.199390e+02
3.800000e+07,-5.700179e+01,-3.477522e+01,-9.154551e+01,-1.131972e+02
3.813333e+07,-5.687972e+01,-3.476546e+01,-9.335473e+01,-1.135852e+02
3.826667e+07,-5.720687e+01,-3.477034e+01,-9.184519e+01,-1.173244e+02
3.840000e+07,-5.727034e+01,-3.475569e+01,-9.130586e+01,-1.158756e+02
3.853333e+07,-5.694319e+01,-3.481917e+01,-9.161000e+01,-1.151330e+02
3.866667e+07,-5.700667e+01,-3.477034e+01,-9.237312e+01,-1.163242e+02
3.880000e+07,-5.710433e+01,-3.483382e+01,-9.179972e+01,-1.173250e+02
3.893333e+07,-5.716292e+01,-3.481429e+01,-9.179815e+01,-1.158574e+02
3.906667e+07,-5.701644e+01,-3.478987e+01,-9.246634e+01,-1.154228e+02
3.920000e+07,-5.726058e+01,-3.478499e+01,-9.078277e+01,-1.165115e+02
3.933333e+07,-5.675765e+01,-3.476546e+01,-9.151704e+01,-1.154160e+02
3.946667e+07,-5.717269e+01,-3.481429e+01,-9.094645e+01,-1.153998e+02
3.960000e+07,-5.681136e+01,-3.479964e+01,-9.156680e+01,-1.175699e+02
3.973333e+07,-5.731429e+01,-3.482405e+01,-9.207133e+01,-1.151203e+02
3.986667e+07,-5.702132e+01,-3.483382e+01,-9.208946e+01,-1.144420e+02
4.000000e+07,-5.729964e+01,-3.488265e+01,-9.309411e+01,-1.169508e+02
4.013333e+07,-5.733870e+01,-3.489241e+01,-9.262287e+01,-1.169249e+02
4.026667e+07,-5.708968e+01,-3.486800e+01,-9.203627e+01,-1.129079e+02
4.040000e+07,-5.685530e+01,-3.483382e+01,-9.200186e+01,-1.160541e+02
4.053333e+07,-5.722640e+01,-3.487288e+01,-9.267062e+01,-1.165012e+02
4.066667e+07,-5.705550e+01,-3.485823e+01,-9.224110e+01,-1.150234e+02
4.080000e+07,-5.680159e+01,-3.484847e+01,-9.115094e+01,-1.151528e+02
4.093333e+07,-5.718733e+01,-3.486312e+01,-9.134112e+01,-1.167561e+02
4.106667e+07,-5.732405e+01,-3.488265e+01,-9.171977e+01,-1.142473e+02
4.120000e+07,-5.746077e+01,-3.492659e+01,-9.150860e+01,-1.154288e+02
4.133333e+07,-5.737776e+01,-3.498030e+01,-9.224130e+01,-1.166207e+02
4.146667e+07,-5.737776e+01,-3.493147e+01,-9.229971e+01,-1.154839e+02
4.160000e+07,-5.719222e+01,-3.496077e+01,-9.177116e+01,-1.151109e+02
4.173333e+07,-5.745101e+01,-3.492659e+01,-9.216672e+01,-1.160148e+02
4.186667e+07,-5.727522e+01,-3.497054e+01,-9.229654e+01,-1.173373e+02
4.200000e+07,-5.729964e+01,-3.498030e+01,-9.186405e+01,-1.143765e+02
4.213333e+07,-5.748519e+01,-3.501937e+01,-9.038643e+01,-1.133173e+02
4.226667e+07,-5.729476e+01,-3.501937e+01,-9.065165e+01,-1.148951e+02
4.240000e+07,-5.723616e+01,-3.505843e+01,-9.129180e+01,-1.168523e+02
4.253333e+07,-5.734847e+01,-3.504866e+01,-9.017635e+01,-1.161942e+02
4.266667e+07,-5.739730e+01,-3.506819e+01,-9.134451e+01,-1.173236e+02
4.280000e+07,-5.728499e+01,-3.507308e+01,-9.166756e+01,-1.147296e+02
4.293333e+07,-5.730940e+01,-3.509261e+01,-9.204528e+01,-1.159162e+02
4.306667e+07,-5.747054e+01,-3.509749e+01,-9.103619e+01,-1.148439e+02
4.320000e+07,-5.727034e+01,-3.511702e+01,-9.226654e+01,-1.140148e+02
4.333333e+07,-5.775374e+01,-3.512190e+01,-9.281935e+01,-1.179093e+02
4.346667e+07,-5.734847e+01,-3.513167e+01,-9.099817e+01,-1.164906e+02
4.360000e+07,-5.741194e+01,-3.519026e+01,-9.178134e+01,-1.141260e+02
4.373333e+07,-5.737776e+01,-3.520980e+01,-9.070991e+01,-1.151311e+02
4.386667e+07,-5.739241e+01,-3.525374e+01,-9.191227e+01,-1.153564e+02
4.400000e+07,-5.780257e+01,-3.527327e+01,-9.057379e+01,-1.165918e+02
4.413333e+07,-5.743147e+01,-3.523909e+01,-9.142124e+01,-1.146633e+02
4.426667e+07,-5.757796e+01,-3.523909e+01,-8.973660e+01,-1.175753e+02
4.440000e+07,-5.763167e+01,-3.532210e+01,-9.024888e+01,-1.156536e+02
4.453333e+07,-5.773421e+01,-3.532210e+01,-8.986887e+01,-1.159092e+02
4.466667e+07,-5.766097e+01,-3.535140e+01,-8.984308e+01,-1.159613e+02
4.480000e+07,-5.776839e+01,-3.537581e+01,-9.146307e+01,-1.166561e+02
4.493333e+07,-5.777327e+01,-3.542464e+01,-8.907546e+01,-1.158614e+02
4.506667e+07,-5.787581e+01,-3.544905e+01,-9.066632e+01,-1.177142e+02
4.520000e+07,-5.754866e+01,-3.550765e+01,-9.004153e+01,-1.160249e+02
4.533333e+07,-5.796858e+01,-3.543929e+01,-9.055047e+01,-1.162916e+02
4.546667e+07,-5.767073e+01,-3.554671e+01,-8.983174e+01,-1.154963e+02
4.560000e+07,-5.795394e+01,-3.550765e+01,-9.194714e+01,-1.158312e+02
4.573333e+07,-5.795394e+01,-3.556136e+01,-9.165278e+01,-1.157260e+02
4.586667e+07,-5.791487e+01,-3.557112e+01,-9.133701e+01,-1.173218e+02
4.600000e+07,-5.800765e+01,-3.562483e+01,-8.932125e+01,-1.161764e+02
4.613333e+07,-5.796858e+01,-3.562972e+01,-9.039803e+01,-1.158340e+02
4.626667e+07,-5.797347e+01,-3.571272e+01,-9.162961e+01,-1.165376e+02
4.640000e+07,-5.796858e+01,-3.575179e+01,-9.081377e+01,-1.149528e+02
4.653333e+07,-5.825667e+01,-3.573714e+01,-9.001093e+01,-1.151828e+02
4.666667e+07,-5.822249e+01,-3.574202e+01,-9.092019e+01,-1.171418e+02
4.680000e+07,-5.816878e+01,-3.580550e+01,-9.109986e+01,-1.168371e+02
4.693333e+07,-5.811507e+01,-3.583480e+01,-9.102528e+01,-1.141588e+02
4.706667e+07,-5.845687e+01,-3.585433e+01,-9.061020e+01,-1.127665e+02
4.720000e+07,-5.816390e+01,-3.595687e+01,-9.094948e+01,-1.150360e+02
4.733333e+07,-5.831526e+01,-3.601058e+01,-9.136082e+01,-1.166510e+02
4.746667e+07,-5.848128e+01,-3.602522e+01,-9.113887e+01,-1.149011e+02
4.760000e+07,-5.831038e+01,-3.604964e+01,-9.043270e+01,-1.144754e+02
4.773333e+07,-5.817855e+01,-3.608382e+01,-9.113307e+01,-1.174323e+02
4.786667e+07,-5.856429e+01,-3.610335e+01,-8.988950e+01,-1.171943e+02
4.800000e+07,-5.843245e+01,-3.613753e+01,-9.137050e+01,-1.157317e+02
4.813333e+07,-5.876448e+01,-3.612288e+01,-9.132758e+01,-1.165522e+02
4.826667e+07,-5.894026e+01,-3.622054e+01,-9.040320e+01,-1.153834e+02
4.840000e+07,-5.855940e+01,-3.622054e+01,-9.106007e+01,-1.189957e+02
4.853333e+07,-5.873519e+01,-3.627425e+01,-9.257928e+01,-1.154797e+02
4.866667e+07,-5.897444e+01,-3.630355e+01,-9.052485e+01,-1.146847e+02
4.880000e+07,-5.895491e+01,-3.640608e+01,-9.198285e+01,-1.173617e+02
4.893333e+07,-5.880843e+01,-3.640120e+01,-9.224293e+01,-1.162103e+02
4.906667e+07,-5.875960e+01,-3.645491e+01,-9.135371e+01,-1.180640e+02
4.920000e+07,-5.908675e+01,-3.640608e+01,-9.128561e+01,-1.158744e+02
4.933333e+07,-5.911116e+01,-3.646468e+01,-8.941331e+01,-1.155926e+02
4.946667e+07,-5.944808e+01,-3.649397e+01,-9.147806e+01,-1.155384e+02
4.960000e+07,-5.899397e+01,-3.654280e+01,-9.039064e+01,-1.152922e+02
4.973333e+07,-5.896956e+01,-3.659651e+01,-9.061819e+01,-1.158296e+02
4.986667e+07,-5.900862e+01,-3.664534e+01,-9.046812e+01,-1.175510e+02
5.000000e+07,-5.945784e+01,-3.670394e+01,-9.163838e+01,-1.169093e+02
5.013333e+07,-5.897444e+01,-3.672835e+01,-9.015540e+01,-1.196776e+02
5.026667e+07,-5.926741e+01,-3.675765e+01,-9.108369e+01,-1.197007e+02
5.040000e+07,-5.929671e+01,-3.679671e+01,-9.109671e+01,-1.141676e+02
5.053333e+07,-5.949690e+01,-3.677718e+01,-9.119571e+01,-1.166342e+02
5.066667e+07,-5.951155e+01,-3.686019e+01,-9.043697e+01,-1.155745e+02
5.080000e+07,-5.958480e+01,-3.687483e+01,-9.180117e+01,-1.128644e+02
5.093333e+07,-5.936507e+01,-3.695296e+01,-9.326454e+01,-1.136913e+02
5.106667e+07,-5.988753e+01,-3.697737e+01,-9.028173e+01,-1.158739e+02
5.120000e+07,-5.957503e+01,-3.704573e+01,-9.136656e+01,-1.165149e+02
5.133333e+07,-5.990218e+01,-3.709456e+01,-9.056779e+01,-1.159924e+02
5.146667e+07,-5.971663e+01,-3.712386e+01,-9.138838e+01,-1.147380e+02
5.160000e+07,-5.963362e+01,-3.712386e+01,-9.049214e+01,-1.151698e+02
5.173333e+07,-6.013167e+01,-3.713851e+01,-8.954199e+01,-1.156166e+02
5.186667e+07,-5.971663e+01,-3.722151e+01,-9.126300e+01,-1.156819e+02
5.200000e+07,-6.032698e+01,-3.722640e+01,-9.118997e+01,-1.151783e+02
5.213333e+07,-6.019026e+01,-3.731917e+01,-9.084350e+01,-1.156185e+02
5.226667e+07,-6.011702e+01,-3.736312e+01,-9.109859e+01,-1.153628e+02
5.240000e+07,-5.998519e+01,-3.738753e+01,-9.126075e+01,-1.148941e+02
5.253333e+07,-6.020980e+01,-3.749495e+01,-9.217954e+01,-1.141709e+02
5.266667e+07,-6.046370e+01,-3.750472e+01,-9.091936e+01,-1.155479e+02
5.280000e+07,-6.011702e+01,-3.752425e+01,-9.113701e+01,-1.160108e+02
5.293333e+07,-6.025374e+01,-3.754866e+01,-9.128473e+01,-1.159278e+02
5.306667e+07,-6.005355e+01,-3.757308e+01,-9.090712e+01,-1.154806e+02
5.320000e+07,-6.017562e+01,-3.760237e+01,-9.007563e+01,-1.146288e+02
5.333333e+07,-5.999983e+01,-3.768538e+01,-9.126398e+01,-1.147081e+02
5.346667e+07,-6.021956e+01,-3.773421e+01,-9.096861e+01,-1.139889e+02
5.360000e+07,-6.020003e+01,-3.772444e+01,-9.317575e+01,-1.178066e+02
5.373333e+07,-6.060042e+01,-3.778792e+01,-9.117181e+01,-1.142991e+02
5.386667e+07,-6.087874e+01,-3.788069e+01,-9.045076e+01,-1.144019e+02
5.400000e+07,-6.029280e+01,-3.790999e+01,-9.005854e+01,-1.175144e+02
5.413333e+07,-6.011214e+01,-3.789534e+01,-9.097379e+01,-1.151952e+02
5.426667e+07,-6.040022e+01,-3.798812e+01,-9.074280e+01,-1.157167e+02
5.440000e+07,-6.109358e+01,-3.801741e+01,-9.172348e+01,-1.180708e+02
5.453333e+07,-6.077132e+01,-3.808577e+01,-8.972297e+01,-1.168519e+02
5.466667e+07,-6.035140e+01,-3.811019e+01,-9.257944e+01,-1.152244e+02
5.480000e+07,-6.063460e+01,-3.816390e+01,-9.103841e+01,-1.157865e+02
5.493333e+07,-6.044905e+01,-3.825179e+01,-9.150950e+01,-1.192506e+02
5.506667e+07,-6.049300e+01,-3.831526e+01,-9.019252e+01,-1.155223e+02
5.520000e+07,-6.112776e+01,-3.832991e+01,-9.101002e+01,-1.146686e+02
5.533333e+07,-6.086409e+01,-3.835921e+01,-9.126889e+01,-1.166209e+02
5.546667e+07,-6.089339e+01,-3.842269e+01,-9.111508e+01,-1.163949e+02
5.560000e+07,-6.088362e+01,-3.842757e+01,-9.080668e+01,-1.162561e+02
5.573333e+07,-6.103011e+01,-3.849593e+01,-9.234350e+01,-1.131475e+02
5.586667e+07,-6.105452e+01,-3.853011e+01,-9.284863e+01,-1.143187e+02
5.600000e+07,-6.099105e+01,-3.858382e+01,-9.246470e+01,-1.144589e+02
5.613333e+07,-6.112776e+01,-3.869612e+01,-9.257372e+01,-1.163625e+02
5.626667e+07,-6.121565e+01,-3.872542e+01,-9.158830e+01,-1.166556e+02
5.640000e+07,-6.080062e+01,-3.872054e+01,-9.206787e+01,-1.162247e+02
5.653333e+07,-6.164046e+01,-3.880355e+01,-9.185539e+01,-1.140284e+02
5.666667e+07,-6.125472e+01,-3.881819e+01,-9.111800e+01,-1.147117e+02
5.680000e+07,-6.133284e+01,-3.885237e+01,-9.272281e+01,-1.178954e+02
5.693333e+07,-6.102034e+01,-3.893050e+01,-9.175716e+01,-1.170078e+02
5.706667e+07,-6.152815e+01,-3.896956e+01,-9.133125e+01,-1.132787e+02
5.720000e+07,-6.139144e+01,-3.902815e+01,-9.304133e+01,-1.149510e+02
5.733333e+07,-6.173812e+01,-3.905745e+01,-9.063793e+01,-1.140938e+02
5.746667e+07,-6.169905e+01,-3.914534e+01,-9.100039e+01,-1.144914e+02
5.760000e+07,-6.165999e+01,-3.922347e+01,-9.167748e+01,-1.179749e+02
5.773333e+07,-6.138655e+01,-3.924300e+01,-9.177410e+01,-1.141552e+02
5.786667e+07,-6.159163e+01,-3.924300e+01,-9.092003e+01,-1.133444e+02
5.800000e+07,-6.169417e+01,-3.930159e+01,-9.206591e+01,-1.163186e+02
5.813333e+07,-6.195296e+01,-3.932601e+01,-9.330883e+01,-1.146664e+02
5.826667e+07,-6.147933e+01,-3.943343e+01,-9.227420e+01,-1.168121e+02
5.840000e+07,-6.190901e+01,-3.946272e+01,-9.197247e+01,-1.150935e+02
5.853333e+07,-6.166487e+01,-3.949202e+01,-9.289032e+01,-1.153172e+02
5.866667e+07,-6.196272e+01,-3.956038e+01,-9.289438e+01,-1.149264e+02
5.880000e+07,-6.209944e+01,-3.965315e+01,-9.033251e+01,-1.160458e+02
5.893333e+07,-6.241194e+01,-3.969222e+01,-9.277869e+01,-1.165744e+02
5.906667e+07,-6.228987e+01,-3.970198e+01,-9.248649e+01,-1.149905e+02
5.920000e+07,-6.243147e+01,-3.973128e+01,-9.036159e+01,-1.151638e+02
5.933333e+07,-6.183089e+01,-3.977034e+01,-9.280755e+01,-1.162945e+02
5.946667e+07,-6.202132e+01,-3.986800e+01,-9.088235e+01,-1.144529e+02
5.960000e+07,-6.209456e+01,-3.985335e+01,-9.102035e+01,-1.158048e+02
5.973333e+07,-6.227034e+01,-3.994612e+01,-9.130034e+01,-1.149651e+02
5.986667e+07,-6.250472e+01,-4.000960e+01,-9.217776e+01,-1.143496e+02
6.000000e+07,-6.235335e+01,-4.005355e+01,-9.190796e+01,-1.152322e+02
6.013333e+07,-6.248519e+01,-4.010726e+01,-9.187027e+01,-1.160291e+02
6.026667e+07,-6.245101e+01,-4.016585e+01,-9.214670e+01,-1.159568e+02
6.040000e+07,-6.284651e+01,-4.019026e+01,-9.115025e+01,-1.154640e+02
6.053333e+07,-6.282210e+01,-4.024397e+01,-9.240077e+01,-1.162019e+02
6.066667e+07,-6.291976e+01,-4.030257e+01,-9.156627e+01,-1.170603e+02
6.080000e+07,-6.303694e+01,-4.029280e+01,-9.154288e+01,-1.162607e+02
6.093333e+07,-6.314925e+01,-4.040022e+01,-9.254424e+01,-1.153832e+02
6.106667e+07,-6.286605e+01,-4.040999e+01,-9.406641e+01,-1.152093e+02
6.120000e+07,-6.313948e+01,-4.052230e+01,-9.189727e+01,-1.151979e+02
6.133333e+07,-6.326155e+01,-4.058577e+01,-9.281918e+01,-1.169568e+02
6.146667e+07,-6.285628e+01,-4.058577e+01,-9.452403e+01,-1.162214e+02
6.160000e+07,-6.280257e+01,-4.061995e+01,-9.175884e+01,-1.171750e+02
6.173333e+07,-6.270003e+01,-4.067855e+01,-9.320773e+01,-1.155392e+02
6.186667e+07,-6.284163e+01,-4.068831e+01,-9.150654e+01,-1.141205e+02
6.200000e+07,-6.324202e+01,-4.076155e+01,-9.276246e+01,-1.143213e+02
6.213333e+07,-6.342757e+01,-4.084944e+01,-9.209319e+01,-1.172181e+02
6.226667e+07,-6.327132e+01,-4.086897e+01,-9.354565e+01,-1.157477e+02
6.240000e+07,-6.310530e+01,-4.091780e+01,-9.191226e+01,-1.169656e+02
6.253333e+07,-6.320296e+01,-4.099105e+01,-9.266872e+01,-1.143349e+02
6.266667e+07,-6.395003e+01,-4.103499e+01,-9.313328e+01,-1.144959e+02
6.280000e+07,-6.339827e+01,-4.101546e+01,-9.241532e+01,-1.171326e+02
6.293333e+07,-6.358382e+01,-4.110823e+01,-9.270482e+01,-1.163463e+02
6.306667e+07,-6.326155e+01,-4.110823e+01,-9.347950e+01,-1.152515e+02
6.320000e+07,-6.366683e+01,-4.120589e+01,-9.150279e+01,-1.163436e+02
6.333333e+07,-6.327132e+01,-4.124983e+01,-9.202787e+01,-1.156955e+02
6.346667e+07,-6.365706e+01,-4.130843e+01,-9.116047e+01,-1.163866e+02
6.360000e+07,-6.354476e+01,-4.136214e+01,-9.249621e+01,-1.173559e+02
6.373333e+07,-6.408675e+01,-4.144515e+01,-9.170184e+01,-1.163929e+02
6.386667e+07,-6.405257e+01,-4.143050e+01,-9.409463e+01,-1.165751e+02
6.400000e+07,-6.368636e+01,-4.146956e+01,-9.457813e+01,-1.154824e+02
6.413333e+07,-6.383772e+01,-4.152815e+01,-9.234468e+01,-1.178930e+02
6.426667e+07,-6.369124e+01,-4.150374e+01,-9.346181e+01,-1.152827e+02
6.440000e+07,-6.374007e+01,-4.161116e+01,-9.385843e+01,-1.165493e+02
6.453333e+07,-6.434065e+01,-4.167952e+01,-9.441208e+01,-1.165993e+02
6.466667e+07,-6.417464e+01,-4.170394e+01,-9.309593e+01,-1.145610e+02
6.480000e+07,-6.391585e+01,-4.170394e+01,-9.333355e+01,-1.167035e+02
6.493333e+07,-6.386702e+01,-4.177718e+01,-9.269352e+01,-1.160051e+02
6.506667e+07,-6.442366e+01,-4.189925e+01,-9.323228e+01,-1.160467e+02
6.520000e+07,-6.477034e+01,-4.192366e+01,-9.305169e+01,-1.146006e+02
6.533333e+07,-6.443831e+01,-4.196761e+01,-9.246521e+01,-1.148359e+02
6.546667e+07,-6.383772e+01,-4.196272e+01,-9.266752e+01,-1.153690e+02
6.560000e+07,-6.428206e+01,-4.200179e+01,-9.321852e+01,-1.166181e+02
6.573333e+07,-6.456526e+01,-4.207015e+01,-9.275303e+01,-1.153684e+02
6.586667e+07,-6.409163e+01,-4.213851e+01,-9.285191e+01,-1.149365e+02
6.600000e+07,-6.435042e+01,-4.213851e+01,-9.290872e+01,-1.166939e+02
6.613333e+07,-6.393538e+01,-4.221663e+01,-9.266851e+01,-1.148821e+02
6.626667e+07,-6.496565e+01,-4.221663e+01,-9.213319e+01,-1.147144e+02
6.640000e+07,-6.467757e+01,-4.229964e+01,-9.338622e+01,-1.174214e+02
6.653333e+07,-6.465315e+01,-4.235335e+01,-9.316258e+01,-1.140393e+02
6.666667e+07,-6.436507e+01,-4.236800e+01,-9.348875e+01,-1.176123e+02
6.680000e+07,-6.436507e+01,-4.237776e+01,-9.353838e+01,-1.159900e+02
6.693333e+07,-6.549300e+01,-4.245101e+01,-9.470230e+01,-1.168945e+02
6.706667e+07,-6.463362e+01,-4.248030e+01,-9.342947e+01,-1.148498e+02
6.720000e+07,-6.493148e+01,-4.252913e+01,-9.293162e+01,-1.157101e+02
6.733333e+07,-6.470198e+01,-4.262679e+01,-9.334075e+01,-1.149791e+02
6.746667e+07,-6.538069e+01,-4.264632e+01,-9.389477e+01,-1.162651e+02
6.760000e+07,-6.530257e+01,-4.267562e+01,-9.345421e+01,-1.183546e+02
6.773333e+07,-6.525374e+01,-4.274886e+01,-9.302294e+01,-1.157815e+02
6.786667e+07,-6.520491e+01,-4.280257e+01,-9.465155e+01,-1.144497e+02
6.800000e+07,-6.506819e+01,-4.279280e+01,-9.408132e+01,-1.147141e+02
6.813333e+07,-6.510726e+01,-4.283675e+01,-9.358987e+01,-1.161940e+02
6.826667e+07,-6.510237e+01,-4.286116e+01,-9.379180e+01,-1.155218e+02
6.840000e+07,-6.522933e+01,-4.297835e+01,-9.358102e+01,-1.140293e+02
6.853333e+07,-6.483382e+01,-4.302230e+01,-9.498332e+01,-1.175514e+02
6.866667e+07,-6.521468e+01,-4.303206e+01,-9.324303e+01,-1.169408e+02
6.880000e+07,-6.520003e+01,-4.311995e+01,-9.246086e+01,-1.170135e+02
6.893333e+07,-6.544905e+01,-4.313460e+01,-9.309898e+01,-1.171313e+02
6.906667e+07,-6.543440e+01,-4.317366e+01,-9.488001e+01,-1.145110e+02
6.920000e+07,-6.547347e+01,-4.320296e+01,-9.273720e+01,-1.142385e+02
6.933333e+07,-6.536605e+01,-4.322737e+01,-9.476910e+01,-1.171344e+02
6.946667e+07,-6.548323e+01,-4.331038e+01,-9.284698e+01,-1.132983e+02
6.960000e+07,-6.535140e+01,-4.336409e+01,-9.297567e+01,-1.156755e+02
6.973333e+07,-6.512190e+01,-4.341292e+01,-9.483980e+01,-1.152830e+02
6.986667e+07,-6.566390e+01,-4.339339e+01,-9.530170e+01,-1.156348e+02
7.000000e+07,-6.620589e+01,-4.344710e+01,-9.297722e+01,-1.143888e+02
7.013333e+07,-6.527815e+01,-4.351546e+01,-9.260154e+01,-1.176900e+02
7.026667e+07,-6.577620e+01,-4.357405e+01,-9.333511e+01,-1.146208e+02
7.040000e+07,-6.649886e+01,-4.359358e+01,-9.356853e+01,-1.158815e+02
7.053333e+07,-6.566878e+01,-4.357894e+01,-9.329504e+01,-1.178619e+02
7.066667e+07,-6.554183e+01,-4.366683e+01,-9.525468e+01,-1.136060e+02
7.080000e+07,-6.589339e+01,-4.368636e+01,-9.417048e+01,-1.166970e+02
7.093333e+07,-6.616683e+01,-4.372054e+01,-9.437856e+01,-1.148606e+02
7.106667e+07,-6.554671e+01,-4.377425e+01,-9.380144e+01,-1.162415e+02
7.120000e+07,-6.568343e+01,-4.384749e+01,-9.448883e+01,-1.171607e+02
7.133333e+07,-6.599105e+01,-4.391097e+01,-9.594229e+01,-1.151540e+02
7.146667e+07,-6.617659e+01,-4.388167e+01,-9.344660e+01,-1.174089e+02
7.160000e+07,-6.512190e+01,-4.398909e+01,-9.388190e+01,-1.151448e+02
7.173333e+07,-6.597151e+01,-4.390120e+01,-9.353846e+01,-1.168568e+02
7.186667e+07,-6.672835e+01,-4.398421e+01,-9.440215e+01,-1.134988e+02
7.200000e+07,-6.714339e+01,-4.404769e+01,-9.446730e+01,-1.139704e+02
7.213333e+07,-6.662581e+01,-4.412093e+01,-9.539797e+01,-1.144257e+02
7.226667e+07,-6.568343e+01,-4.410140e+01,-9.398933e+01,-1.135707e+02
7.240000e+07,-6.579085e+01,-4.423323e+01,-9.579549e+01,-1.179744e+02
7.253333e+07,-6.630843e+01,-4.421858e+01,-9.459126e+01,-1.128961e+02
7.266667e+07,-6.652327e+01,-4.426741e+01,-9.510312e+01,-1.129463e+02
7.280000e+07,-6.631819e+01,-4.430159e+01,-9.333244e+01,-1.170918e+02
7.293333e+07,-6.666976e+01,-4.428206e+01,-9.561691e+01,-1.157616e+02
7.306667e+07,-6.690901e+01,-4.434065e+01,-9.465062e+01,-1.174832e+02
7.320000e+07,-6.683577e+01,-4.439925e+01,-9.447675e+01,-1.152134e+02
7.333333e+07,-6.647933e+01,-4.439437e+01,-9.516538e+01,-1.158702e+02
7.346667e+07,-6.721175e+01,-4.447737e+01,-9.500737e+01,-1.138437e+02
7.360000e+07,-6.675276e+01,-4.447249e+01,-9.349498e+01,-1.158565e+02
7.373333e+07,-6.700179e+01,-4.453108e+01,-9.524819e+01,-1.150537e+02
7.386667e+07,-6.736800e+01,-4.461409e+01,-9.439415e+01,-1.150850e+02
7.400000e+07,-6.695296e+01,-4.459944e+01,-9.467279e+01,-1.149563e+02
7.413333e+07,-6.692855e+01,-4.462386e+01,-9.376023e+01,-1.170232e+02
7.426667e+07,-6.679671e+01,-4.461409e+01,-9.466924e+01,-1.152492e+02
7.440000e+07,-6.702132e+01,-4.470687e+01,-9.424938e+01,-1.155140e+02
7.453333e+07,-6.756331e+01,-4.478011e+01,-9.481402e+01,-1.158306e+02
